frame_id,landmark_id,landmark_name,x,y,z,visibility
3,20,RIGHT_INDEX,0.30263444781303406,1.6851260662078857,-0.7680760622024536,0.13950957357883453
3,21,LEFT_THUMB,0.7150754928588867,1.6508989334106445,-0.6663608551025391,0.10023422539234161
3,22,RIGHT_THUMB,0.31448155641555786,1.6401654481887817,-0.6412913799285889,0.1433848887681961
3,23,LEFT_HIP,0.6289307475090027,1.5759812593460083,-0.050379276275634766,0.0004309905634727329
3,24,RIGHT_HIP,0.4088512063026428,1.5937187671661377,0.05430537089705467,0.0004372205294203013
3,25,LEFT_KNEE,0.6263511776924133,2.1701982021331787,0.040669333189725876,0.00011740275658667088
3,26,RIGHT_KNEE,0.4174712896347046,2.179903507232666,0.1436012089252472,3.4644181141629815e-05
3,27,LEFT_ANKLE,0.6266495585441589,2.7043068408966064,0.5884340405464172,4.726608040073188e-06
3,28,RIGHT_ANKLE,0.4273347854614258,2.714937448501587,0.5713033676147461,7.69858161220327e-07
3,29,LEFT_HEEL,0.634606659412384,2.8027777671813965,0.6205846667289734,6.038591891410761e-06
3,30,RIGHT_HEEL,0.43019768595695496,2.820374011993408,0.6031366586685181,1.810616595321335e-06
3,31,LEFT_FOOT_INDEX,0.5876471400260925,2.8947834968566895,0.1920716017484665,9.265842891181819e-06
3,32,RIGHT_FOOT_INDEX,0.45603591203689575,2.8835737705230713,0.143299400806427,7.4482518357399385e-06
4,0,NOSE,0.4730415642261505,0.559108316898346,-0.952838122844696,0.9999751448631287
4,1,LEFT_EYE_INNER,0.49464139342308044,0.49094927310943604,-0.9237298965454102,0.9999309182167053
4,2,LEFT_EYE,0.5083500146865845,0.48750877380371094,-0.9238925576210022,0.9999432563781738
4,3,LEFT_EYE_OUTER,0.5207148194313049,0.4840942323207855,-0.923999547958374,0.9999269843101501
4,4,RIGHT_EYE_INNER,0.44948917627334595,0.5012145042419434,-0.9173087477684021,0.999927818775177
4,5,RIGHT_EYE,0.43623584508895874,0.5037897229194641,-0.9168598651885986,0.999937117099762
4,6,RIGHT_EYE_OUTER,0.4264639914035797,0.5050109028816223,-0.917128324508667,0.9999255537986755
4,7,LEFT_EAR,0.5438942313194275,0.5006259083747864,-0.6400954127311707,0.99993896484375
4,8,RIGHT_EAR,0.4226245880126953,0.5250332355499268,-0.5892496705055237,0.9999501705169678
4,9,MOUTH_LEFT,0.5052627325057983,0.6107118129730225,-0.8383546471595764,0.9999692440032959
4,10,MOUTH_RIGHT,0.4508373439311981,0.6237568855285645,-0.8243176341056824,0.9999717473983765
4,11,LEFT_SHOULDER,0.6832383871078491,0.8214384913444519,-0.420173317193985,0.9992526769638062
4,12,RIGHT_SHOULDER,0.33179235458374023,0.8614172339439392,-0.40010592341423035,0.9992097020149231
4,13,LEFT_ELBOW,0.7709156274795532,1.2349236011505127,-0.4000534117221832,0.17271436750888824
4,14,RIGHT_ELBOW,0.26981380581855774,1.278634786605835,-0.2982029914855957,0.20016930997371674
4,15,LEFT_WRIST,0.76114821434021,1.5799176692962646,-0.6818514466285706,0.038386162370443344
4,16,RIGHT_WRIST,0.2809213101863861,1.5837931632995605,-0.6246660947799683,0.06412355601787567
4,17,LEFT_PINKY,0.7825892567634583,1.6998541355133057,-0.7837685346603394,0.04967949166893959
4,18,RIGHT_PINKY,0.2659515142440796,1.6958625316619873,-0.7251701951026917,0.07912781834602356
4,19,LEFT_INDEX,0.7398659586906433,1.7046946287155151,-0.8352811336517334,0.09320133179426193
4,20,RIGHT_INDEX,0.3022470772266388,1.6934775114059448,-0.8096401691436768,0.1363549828529358
4,21,LEFT_THUMB,0.7245340347290039,1.6553384065628052,-0.7177937030792236,0.10062508285045624
4,22,RIGHT_THUMB,0.3140750527381897,1.648171067237854,-0.6725258231163025,0.13992777466773987
4,23,LEFT_HIP,0.6313530206680298,1.5775655508041382,-0.06169159337878227,0.0004247278266120702
4,24,RIGHT_HIP,0.4117352068424225,1.595664381980896,0.06551775336265564,0.0004255342937540263
4,25,LEFT_KNEE,0.6304019689559937,2.1788489818573,0.03403891250491142,0.00014809703861828893
4,26,RIGHT_KNEE,0.42137783765792847,2.1884005069732666,0.1398046314716339,4.477025140658952e-05
4,27,LEFT_ANKLE,0.6335562467575073,2.722261428833008,0.5853708386421204,6.9072693804628216e-06
4,28,RIGHT_ANKLE,0.433149516582489,2.729604959487915,0.5722953081130981,1.1541753792698728e-06
4,29,LEFT_HEEL,0.6415821313858032,2.8226685523986816,0.6159388422966003,8.118229743558913e-06
4,30,RIGHT_HEEL,0.436408132314682,2.8356781005859375,0.6040657162666321,2.9129753329470987e-06
4,31,LEFT_FOOT_INDEX,0.5954715609550476,2.911712408065796,0.1809939295053482,1.166623223980423e-05
4,32,RIGHT_FOOT_INDEX,0.46264952421188354,2.8987441062927246,0.12573234736919403,1.1375271242286544e-05
5,0,NOSE,0.47292453050613403,0.5601179599761963,-0.9480500817298889,0.9999692440032959
5,1,LEFT_EYE_INNER,0.494471937417984,0.49114030599594116,-0.9189377427101135,0.9999145269393921
5,2,LEFT_EYE,0.5083114504814148,0.4876335561275482,-0.9191105961799622,0.9999297857284546
5,3,LEFT_EYE_OUTER,0.5207197070121765,0.484153687953949,-0.9192227125167847,0.9999090433120728
5,4,RIGHT_EYE_INNER,0.44948431849479675,0.5010442137718201,-0.9125978946685791,0.9999092817306519
5,5,RIGHT_EYE,0.43646860122680664,0.5030408501625061,-0.9121626019477844,0.9999211430549622
5,6,RIGHT_EYE_OUTER,0.42698585987091064,0.5037611722946167,-0.912453830242157,0.9999063014984131
5,7,LEFT_EAR,0.5431933999061584,0.5003326535224915,-0.6357393264770508,0.99992436170578
5,8,RIGHT_EAR,0.42328035831451416,0.5237002372741699,-0.5855684280395508,0.9999369382858276
5,9,MOUTH_LEFT,0.5052732229232788,0.6116657853126526,-0.8335529565811157,0.9999644160270691
5,10,MOUTH_RIGHT,0.45099684596061707,0.623816967010498,-0.8197444081306458,0.9999666213989258
5,11,LEFT_SHOULDER,0.6837783455848694,0.8218796849250793,-0.4170933663845062,0.9991978406906128
5,12,RIGHT_SHOULDER,0.33192014694213867,0.8613856434822083,-0.39896905422210693,0.9991009831428528
5,13,LEFT_ELBOW,0.7708742022514343,1.2347893714904785,-0.39861953258514404,0.17661558091640472
5,14,RIGHT_ELBOW,0.27029895782470703,1.2789275646209717,-0.30102744698524475,0.20997901260852814
5,15,LEFT_WRIST,0.7620850205421448,1.583512783050537,-0.6782650351524353,0.03940337896347046
5,16,RIGHT_WRIST,0.28075656294822693,1.5877118110656738,-0.6286002397537231,0.06447508931159973
5,17,LEFT_PINKY,0.7843843102455139,1.7054872512817383,-0.7790382504463196,0.049432482570409775
5,18,RIGHT_PINKY,0.2657563090324402,1.7006734609603882,-0.7297286987304688,0.07686016708612442
5,19,LEFT_INDEX,0.7409429550170898,1.7119253873825073,-0.830905020236969,0.09261427074670792
5,20,RIGHT_INDEX,0.3012925088405609,1.6990180015563965,-0.8124256730079651,0.13286735117435455
5,21,LEFT_THUMB,0.7257072329521179,1.6623345613479614,-0.714349627494812,0.09981925785541534
5,22,RIGHT_THUMB,0.3130723834037781,1.6534675359725952,-0.6762811541557312,0.13620468974113464
5,23,LEFT_HIP,0.6333481669425964,1.581483006477356,-0.06349604576826096,0.00041889859130606055
5,24,RIGHT_HIP,0.4133217930793762,1.5990564823150635,0.06733718514442444,0.00041568020242266357
5,25,LEFT_KNEE,0.6319312453269958,2.188431739807129,0.03344119340181351,0.0001810662361094728
5,26,RIGHT_KNEE,0.422226220369339,2.1955718994140625,0.12944264709949493,5.5666270782239735e-05
5,27,LEFT_ANKLE,0.6349579095840454,2.735093116760254,0.588992178440094,8.903901289158966e-06
5,28,RIGHT_ANKLE,0.4337604343891144,2.739379405975342,0.5615214705467224,1.556918618916825e-06
5,29,LEFT_HEEL,0.642780601978302,2.8361968994140625,0.6193186640739441,9.878888704406563e-06
5,30,RIGHT_HEEL,0.4371162950992584,2.845543622970581,0.5931928157806396,3.962142727687024e-06
5,31,LEFT_FOOT_INDEX,0.5969578623771667,2.9247145652770996,0.1797165423631668,1.4070858924242202e-05
5,32,RIGHT_FOOT_INDEX,0.46368980407714844,2.909773826599121,0.11241836100816727,1.5266774425981566e-05
6,0,NOSE,0.47287794947624207,0.5608350038528442,-0.929361879825592,0.9999651908874512
6,1,LEFT_EYE_INNER,0.4943605065345764,0.491390585899353,-0.8989753127098083,0.9999033212661743
6,2,LEFT_EYE,0.5082793831825256,0.4878104329109192,-0.899155855178833,0.9999210238456726
6,3,LEFT_EYE_OUTER,0.520725667476654,0.4842573404312134,-0.8992987275123596,0.9998966455459595
6,4,RIGHT_EYE_INNER,0.44948503375053406,0.501021683216095,-0.8923682570457458,0.9998965263366699
6,5,RIGHT_EYE,0.43668967485427856,0.5027889609336853,-0.8919402360916138,0.9999107122421265
6,6,RIGHT_EYE_OUTER,0.42742547392845154,0.5033426880836487,-0.8922372460365295,0.9998931884765625
6,7,LEFT_EAR,0.5427585244178772,0.5002503395080566,-0.6145949959754944,0.9999145865440369
6,8,RIGHT_EAR,0.4236030578613281,0.5233904123306274,-0.5637382864952087,0.9999287724494934
6,9,MOUTH_LEFT,0.5053351521492004,0.6124337911605835,-0.814927339553833,0.9999614357948303
6,10,MOUTH_RIGHT,0.4511534571647644,0.623934268951416,-0.8008191585540771,0.9999635219573975
6,11,LEFT_SHOULDER,0.6844613552093506,0.8236439824104309,-0.40016695857048035,0.9991668462753296
6,12,RIGHT_SHOULDER,0.3318643569946289,0.8619167804718018,-0.3850763142108917,0.9990405440330505
6,13,LEFT_ELBOW,0.7699247002601624,1.2356451749801636,-0.38798198103904724,0.17964006960391998
6,14,RIGHT_ELBOW,0.27001553773880005,1.2812284231185913,-0.29625922441482544,0.22018106281757355
6,15,LEFT_WRIST,0.7610981464385986,1.590171217918396,-0.674526035785675,0.039612121880054474
6,16,RIGHT_WRIST,0.2791825830936432,1.5928505659103394,-0.6279566287994385,0.06463997811079025
6,17,LEFT_PINKY,0.7842016220092773,1.7170612812042236,-0.777434766292572,0.048558007925748825
6,18,RIGHT_PINKY,0.2640138268470764,1.7058976888656616,-0.7302044034004211,0.07454382628202438
6,19,LEFT_INDEX,0.7386399507522583,1.7212159633636475,-0.828775942325592,0.09095040708780289
6,20,RIGHT_INDEX,0.29899072647094727,1.7054864168167114,-0.812021017074585,0.12918956577777863
6,21,LEFT_THUMB,0.7239740490913391,1.6706558465957642,-0.7108631730079651,0.09774728864431381
6,22,RIGHT_THUMB,0.31055745482444763,1.6597477197647095,-0.6754190921783447,0.13233184814453125
6,23,LEFT_HIP,0.6340011358261108,1.5876911878585815,-0.06359320878982544,0.0004197844536975026
6,24,RIGHT_HIP,0.41369014978408813,1.60506010055542,0.06746192276477814,0.0004135729104746133
6,25,LEFT_KNEE,0.6319834589958191,2.197868585586548,0.03412066400051117,0.00021645789092872292
6,26,RIGHT_KNEE,0.4217959940433502,2.204920768737793,0.1310701072216034,6.698822107864544e-05
6,27,LEFT_ANKLE,0.6353005766868591,2.74569034576416,0.5974026918411255,1.1334436749166343e-05
6,28,RIGHT_ANKLE,0.43347781896591187,2.75179123878479,0.5668811798095703,2.019733528868528e-06
6,29,LEFT_HEEL,0.6431170701980591,2.847663640975952,0.6282262802124023,1.2178552424302325e-05
6,30,RIGHT_HEEL,0.4367130994796753,2.859125852584839,0.5986992120742798,5.0933449529111385e-06
6,31,LEFT_FOOT_INDEX,0.5977098345756531,2.935121774673462,0.1790672391653061,1.6873895219760016e-05
6,32,RIGHT_FOOT_INDEX,0.46424147486686707,2.9217369556427,0.11650890856981277,1.9041979612666182e-05
7,0,NOSE,0.4728998839855194,0.5608841776847839,-0.9130815267562866,0.9999627470970154
7,1,LEFT_EYE_INNER,0.4943554103374481,0.49145931005477905,-0.8825476169586182,0.999896228313446
7,2,LEFT_EYE,0.5082964897155762,0.4878692626953125,-0.8826926350593567,0.999915599822998
7,3,LEFT_EYE_OUTER,0.5208075046539307,0.48432815074920654,-0.8828414082527161,0.9998891949653625
7,4,RIGHT_EYE_INNER,0.4495140612125397,0.5006994009017944,-0.8772199153900146,0.9998879432678223
7,5,RIGHT_EYE,0.4369290769100189,0.5020774602890015,-0.8767443299293518,0.9999036192893982
7,6,RIGHT_EYE_OUTER,0.42788106203079224,0.5023298859596252,-0.8769999742507935,0.9998835921287537
7,7,LEFT_EAR,0.5426318645477295,0.500223696231842,-0.6000853180885315,0.9999085068702698
7,8,RIGHT_EAR,0.4238515794277191,0.5224915742874146,-0.5545637011528015,0.9999226331710815
7,9,MOUTH_LEFT,0.5055858492851257,0.6125969290733337,-0.7995975613594055,0.9999595880508423
7,10,MOUTH_RIGHT,0.4514084458351135,0.6236968636512756,-0.7870035767555237,0.9999610781669617
7,11,LEFT_SHOULDER,0.6844647526741028,0.8237146735191345,-0.3897518813610077,0.9991564154624939
7,12,RIGHT_SHOULDER,0.3316884934902191,0.8622589707374573,-0.3804985582828522,0.998977541923523
7,13,LEFT_ELBOW,0.7703077793121338,1.2350233793258667,-0.37005704641342163,0.18305125832557678
7,14,RIGHT_ELBOW,0.269887775182724,1.2818344831466675,-0.29093438386917114,0.2266889363527298
7,15,LEFT_WRIST,0.7622961401939392,1.5903362035751343,-0.638116717338562,0.03992413356900215
7,16,RIGHT_WRIST,0.2779912054538727,1.593371868133545,-0.621999204158783,0.06416265666484833
7,17,LEFT_PINKY,0.7835818529129028,1.7163869142532349,-0.7371405959129333,0.04782543331384659
7,18,RIGHT_PINKY,0.2624678313732147,1.7059921026229858,-0.7263257503509521,0.07200595736503601
7,19,LEFT_INDEX,0.7398243546485901,1.7219356298446655,-0.7861263155937195,0.08964596688747406
7,20,RIGHT_INDEX,0.29699569940567017,1.7059767246246338,-0.8020039200782776,0.12506845593452454
7,21,LEFT_THUMB,0.7253348231315613,1.6714340448379517,-0.6729967594146729,0.09614625573158264
7,22,RIGHT_THUMB,0.3085499107837677,1.6604079008102417,-0.6734448671340942,0.128066286444664
7,23,LEFT_HIP,0.6346928477287292,1.5886589288711548,-0.0638146623969078,0.00041589519241824746
7,24,RIGHT_HIP,0.4139074981212616,1.607003927230835,0.06769795715808868,0.00040584165253676474
7,25,LEFT_KNEE,0.6324690580368042,2.199063539505005,0.045861344784498215,0.00023554898507427424
7,26,RIGHT_KNEE,0.421268492937088,2.2098917961120605,0.15778078138828278,7.299493881873786e-05
7,27,LEFT_ANKLE,0.6357508301734924,2.7451229095458984,0.6274921298027039,1.2951488315593451e-05
7,28,RIGHT_ANKLE,0.43260064721107483,2.7563929557800293,0.6071507334709167,2.283962430738029e-06
7,29,LEFT_HEEL,0.643606424331665,2.846256971359253,0.6604705452919006,1.3760178262600675e-05
7,30,RIGHT_HEEL,0.43580177426338196,2.8634033203125,0.6407086253166199,5.742001576436451e-06
7,31,LEFT_FOOT_INDEX,0.5983107686042786,2.9362423419952393,0.21146473288536072,1.833649912441615e-05
7,32,RIGHT_FOOT_INDEX,0.4636250436306,2.927400827407837,0.16176737844944,2.0974461222067475e-05
8,0,NOSE,0.4730130434036255,0.5608823895454407,-0.8971647620201111,0.9999611377716064
8,1,LEFT_EYE_INNER,0.4943847060203552,0.4914758801460266,-0.8654144406318665,0.9998914003372192
8,2,LEFT_EYE,0.508415937423706,0.48787716031074524,-0.8655573129653931,0.999911904335022
8,3,LEFT_EYE_OUTER,0.5210168361663818,0.48434317111968994,-0.8656952381134033,0.9998841881752014
8,4,RIGHT_EYE_INNER,0.44958141446113586,0.5003407597541809,-0.8604785203933716,0.9998818635940552
8,5,RIGHT_EYE,0.4371730387210846,0.501387357711792,-0.8599821329116821,0.9998984336853027
8,6,RIGHT_EYE_OUTER,0.4283178746700287,0.5013481974601746,-0.860225260257721,0.9998764395713806
8,7,LEFT_EAR,0.542620837688446,0.5001778602600098,-0.5816103219985962,0.9999043345451355
8,8,RIGHT_EAR,0.4240058362483978,0.5216488838195801,-0.5382766127586365,0.9999182224273682
8,9,MOUTH_LEFT,0.5060424208641052,0.6126158237457275,-0.7836094498634338,0.9999585151672363
8,10,MOUTH_RIGHT,0.45164963603019714,0.623295247554779,-0.771611213684082,0.9999595284461975
8,11,LEFT_SHOULDER,0.6844110488891602,0.8236716985702515,-0.37570327520370483,0.9991554021835327
8,12,RIGHT_SHOULDER,0.33138325810432434,0.8627206087112427,-0.36882081627845764,0.9989210367202759
8,13,LEFT_ELBOW,0.7705985307693481,1.2346502542495728,-0.3572167754173279,0.18707723915576935
8,14,RIGHT_ELBOW,0.2692175805568695,1.2824829816818237,-0.28786107897758484,0.23167367279529572
8,15,LEFT_WRIST,0.7627202272415161,1.5903517007827759,-0.6242024302482605,0.04068388044834137
8,16,RIGHT_WRIST,0.2751936912536621,1.593610167503357,-0.6207387447357178,0.06371942907571793
8,17,LEFT_PINKY,0.7829102277755737,1.7148381471633911,-0.7240879535675049,0.04756123945116997
8,18,RIGHT_PINKY,0.25911745429039,1.7060227394104004,-0.7238624691963196,0.06972278654575348
8,19,LEFT_INDEX,0.7400365471839905,1.7220171689987183,-0.7729727029800415,0.08913559466600418
8,20,RIGHT_INDEX,0.2932683229446411,1.7059389352798462,-0.8031313419342041,0.12129337340593338
8,21,LEFT_THUMB,0.7256710529327393,1.6716886758804321,-0.6591449975967407,0.0953914150595665
8,22,RIGHT_THUMB,0.3050113618373871,1.660596251487732,-0.670465350151062,0.12424183636903763
8,23,LEFT_HIP,0.6353291869163513,1.5891966819763184,-0.06303150951862335,0.00041705023613758385
8,24,RIGHT_HIP,0.4138585329055786,1.6081939935684204,0.06696572154760361,0.0004022972716484219
8,25,LEFT_KNEE,0.6333038210868835,2.199174404144287,0.059094108641147614,0.0002456919173710048
8,26,RIGHT_KNEE,0.4209839105606079,2.2114388942718506,0.1591312140226364,7.580465899081901e-05
8,27,LEFT_ANKLE,0.6365075707435608,2.743856430053711,0.6496079564094543,1.3832090189680457e-05
8,28,RIGHT_ANKLE,0.4318603575229645,2.757862091064453,0.6175544857978821,2.427480012556771e-06
8,29,LEFT_HEEL,0.6442895531654358,2.844493865966797,0.6834055781364441,1.467901802243432e-05
8,30,RIGHT_HEEL,0.43492335081100464,2.865175485610962,0.65213942527771,6.072588348615682e-06
8,31,LEFT_FOOT_INDEX,0.5994003415107727,2.936185121536255,0.2354567050933838,1.9073062503593974e-05
8,32,RIGHT_FOOT_INDEX,0.46305620670318604,2.9288766384124756,0.1703042984008789,2.2149506548885256e-05
9,0,NOSE,0.47515374422073364,0.5605829954147339,-0.8850036263465881,0.9999608397483826
9,1,LEFT_EYE_INNER,0.49560344219207764,0.4912995994091034,-0.8499860763549805,0.999890148639679
9,2,LEFT_EYE,0.5098214149475098,0.48765620589256287,-0.850149393081665,0.999911367893219
9,3,LEFT_EYE_OUTER,0.5220227837562561,0.48422709107398987,-0.8502838611602783,0.9998828768730164
9,4,RIGHT_EYE_INNER,0.45119693875312805,0.4992813169956207,-0.8462200164794922,0.9998800754547119
9,5,RIGHT_EYE,0.43847349286079407,0.49995338916778564,-0.8457260727882385,0.9998973608016968
9,6,RIGHT_EYE_OUTER,0.42999592423439026,0.4996325373649597,-0.8459762930870056,0.9998742938041687
9,7,LEFT_EAR,0.5427998304367065,0.49996986985206604,-0.562295138835907,0.9999033212661743
9,8,RIGHT_EAR,0.42455607652664185,0.5206195712089539,-0.5228886008262634,0.9999171495437622
9,9,MOUTH_LEFT,0.5080975294113159,0.6125085353851318,-0.7695969939231873,0.9999584555625916
9,10,MOUTH_RIGHT,0.4533049464225769,0.6225073933601379,-0.7594123482704163,0.9999593496322632
9,11,LEFT_SHOULDER,0.6844365000724792,0.8236536383628845,-0.3627237379550934,0.9991638660430908
9,12,RIGHT_SHOULDER,0.33092573285102844,0.8637250065803528,-0.3596498668193817,0.9988823533058167
9,13,LEFT_ELBOW,0.770649790763855,1.234728455543518,-0.3491954207420349,0.19113874435424805
9,14,RIGHT_ELBOW,0.26805052161216736,1.2847638130187988,-0.2918323576450348,0.23578540980815887
9,15,LEFT_WRIST,0.7627262473106384,1.590546727180481,-0.626408576965332,0.041535962373018265
9,16,RIGHT_WRIST,0.2715436816215515,1.5950130224227905,-0.6565086245536804,0.06321816146373749
9,17,LEFT_PINKY,0.7835749983787537,1.7155389785766602,-0.7295878529548645,0.04741017520427704
9,18,RIGHT_PINKY,0.25462403893470764,1.7073266506195068,-0.7663251161575317,0.06760816276073456
9,19,LEFT_INDEX,0.7397744059562683,1.7229961156845093,-0.7786580920219421,0.08880478888750076
9,20,RIGHT_INDEX,0.2891528308391571,1.7077858448028564,-0.8490073084831238,0.11777742207050323
9,21,LEFT_THUMB,0.7255103588104248,1.6725424528121948,-0.6620065569877625,0.09469098597764969
9,22,RIGHT_THUMB,0.30099576711654663,1.6623483896255493,-0.7066733241081238,0.12069737911224365
9,23,LEFT_HIP,0.6362387537956238,1.590988039970398,-0.06154218688607216,0.0004305467300582677
9,24,RIGHT_HIP,0.4137941896915436,1.6110332012176514,0.06553695350885391,0.0004097401979379356
9,25,LEFT_KNEE,0.6339625716209412,2.200392723083496,0.06614977866411209,0.0002622310712467879
9,26,RIGHT_KNEE,0.42093202471733093,2.2131428718566895,0.14454510807991028,7.937532791402191e-05
9,27,LEFT_ANKLE,0.6373212337493896,2.7450318336486816,0.6515090465545654,1.481301569583593e-05
9,28,RIGHT_ANKLE,0.4312705993652344,2.762153148651123,0.5952685475349426,2.624190756250755e-06
9,29,LEFT_HEEL,0.6448758244514465,2.8465583324432373,0.6845741868019104,1.574146699567791e-05
9,30,RIGHT_HEEL,0.43423452973365784,2.871887445449829,0.6289263367652893,6.407480213965755e-06
9,31,LEFT_FOOT_INDEX,0.6008673310279846,2.9384214878082275,0.2352854460477829,2.0340376067906618e-05
9,32,RIGHT_FOOT_INDEX,0.4625913202762604,2.931648015975952,0.1451011598110199,2.3804750526323915e-05
10,0,NOSE,0.4776173532009125,0.5605596899986267,-0.8675210475921631,0.9999619722366333
10,1,LEFT_EYE_INNER,0.497036874294281,0.49117082357406616,-0.8332323431968689,0.9998926520347595
10,2,LEFT_EYE,0.5113857984542847,0.48746123909950256,-0.8333609700202942,0.9999138712882996
10,3,LEFT_EYE_OUTER,0.5230567455291748,0.4841234087944031,-0.8334770798683167,0.9998854994773865
